artist_name,song_title,year,lyrics_url,lyrics_text
The Who,The Dirty Jobs,1973,https://www.azlyrics.com/lyrics/who/thedirtyjobs.html,"

I am a man who looks after the pigs
Usually I get along okay.
I am man who reveals all he digs;
Should be more careful what I say.

I'm getting put down;
I'm getting pushed round;
I'm being beaten every day.
My life's fading;
But things are changing;
I'm not gonna sit and weep again.

I am man who drives a local bus
I take miners to work; but the pits all closed today.
It's easy to see that you are one of us.
Ain't it funny how we all seem to look the same?

We're getting put down [etc.]

My karma tells me
You've been screwed again.
If you let them do it to you
You've got yourself to blame.
It's you who feels the pain
It's you that feels ashamed.

I am a young man
I ain't done very much;
You men should remember how you used to fight.
Just like a child; I've been seeing only dreams;
I'm all mixed up but I know what's right.

I'm getting put down [etc.]
"
Willie Nelson,Local Memory,1973,https://www.azlyrics.com/lyrics/willienelson/localmemory151030.html,"

The lights go out each evening at eleven 
And up and down our block there's not a sound 
I close my eyes and search for peaceful slumber 
And just then the local mem'ry comes around 
Piles of blues against the door to make sure sleep will come no more 
He's the hardest working mem'ry in this town 
Turns out happiness againand then lets loneliness back in 
And each night the local mem'ry comes around 

[guitar]

Each day I say tonight I may escape him 
I pretend I'm happy and never even a frown 
But at night I close my eyes and pray sleep finds me 
But again the local mem'ry comes around 
Rids the house of all good news then sets out my crying shoes 
What a faithful mem'ry never lets me down 
We're both up till light of day chasing happiness away 
And each night the local mem'ry comes around 
And each night the local mem'ry comes around
"
Porter Wagoner,How Close They Must Be,1973,https://www.azlyrics.com/lyrics/porterwagoner/howclosetheymustbe.html,"

On a park bench on sunny afternoon
Sat a young boy and a girl bout seventeen
As we stood so closely by; watched them hold each other's hands
On their faces love had written ""we're making plans""

Then he said to her ""you're my guiding light""
Then she said to him ""you make my whole world seem so bright""
Then we saw their books of braille and that neither one could see
Then I thought how close they must be

Such tenderness my eyes have never seen
Two young lovers both just in their teens
Though their world gives them no light
They see much more than you and me
Don't you know how close they must be?

Then a car stopped just a few steps away
And a voice said ""Jim and Jeannie; it's time to go""
With their hands still clutched so tight
Helping each other to the car
Can you imagine just how close they are?
Don't you know how close they must be?
"
Wanda Jackson,He Is My Everything,1973,https://www.azlyrics.com/lyrics/wandajackson/heismyeverything.html,"

He is my reason for living
He is my everything

I remember my days of darkness
Without sunshine or sight to lead my way
Then a whisper of his voice softly called me
To the arms of my Saviour to stay

He is my reason for living
He is the king of all kings
I'm proud to be his possession
He is my everything

After the lightning and the thunder
After the last bell has rung
I want to bow down before Jesus
And hear him say; well done

He is my reason for living
He is the king of all kings
I'm proud to be his possession
He is my everything

He is my reason for living
He is my everything
"
Loudon Wainwright III,Clockwork Chartreuse,1973,https://www.azlyrics.com/lyrics/loudonwainwrightiii/clockworkchartreuse.html,"

You got the black belt; I got the gun
Let's team up tonight - have some fun
Let's drink some drinks; find us some fights
C'mon; c'mon; c'mon; c'mon: it's Saturday night

I'm very angry; you're hopping mad
Let's hurt some people - let's hurt them bad
Let's break some heads; let's bust some teeth
C'mon; it's Saturday night: let's get some relief

We'll get our rocks off
We'll rape a co-ed
La la la la la la la la la
Beat on a wino till he is dead
I'll slug a hippie; you'll plug a cop
We'll go on a rampage and we won't wanna stop

Oh baby
Now they say he's helpless; I do not care
Let's get the guy in the wheelchair
God I hate women: they mess up your life
I'll kill your mother; you kill my wife

Oh darling
It's a hard day at the office; one needs to unwind
Let's mix up some cocktails... the Molotov kind
Burn down the high school... the synogogue
Let's burn down McDonald's - let's go whole hog
Quarter pounder

Now I know a rooftop; don't you say nope
Let's try out your rifle; the one with the scope
Tomorrow is Sunday; there's gonna be some parades
Back at my house; I've got some grenades
I've got the black belt; you've got the gun
Hey; we're gonna team up tonight: have some fun
"
Dionne Warwick,Come Back,1973,https://www.azlyrics.com/lyrics/dionnewarwick/comeback.html,"

Come back and let me love you
Darling; won't you come back
And let me hold you near
It's lonely here
Come back and let me love you
Darling won't you come back
And light my way again
Don't let us end

You took my yesterdays
And left me no tomorrows
You pushed me out of your life
Into a river of sorrow
I'm less the woman now
Than I was before
You took the key to life
And locked me out of the door

Come back; baby; won't you come back

Come back and let me love you
Darling; won't you come back
And let me hold you near
It's lonely here
Come back and let me love you
Darling won't you come back
And light my way again
Don't let us end

You took the pillow
That I was dreaming on
You took the shoulder darling
That I was leaning on
Who's gonna help me
When I've lost my way
Who can I turn to
For the love I need today

Come back; oh I need you
Baby; won't you come back

Come back and let me love you
Darling; won't you come back
And light my way again
Don't let us end

Come back and let me love you
Darling; won't you come back
And light my way again
Don't let us end

Come back and let me love you
Darling; won't you come back
And light my way again
Don't let us end

Come back and let me love you
Darling; won't you come back
And light my way again
Don't let us end
"
Porter Wagoner,Lightening The Load,1973,https://www.azlyrics.com/lyrics/porterwagoner/lighteningtheload.html,"

In this fast moving word that we're living when my mind feels heavy from the load
As the problems of life overtake us darling you always lighten the load

Thank you for love that's much greater
And much stronger than the problems we know
And thank you for loving your man that walks a hard road
Darling; thank you for lightening the load

When my shoulder's bent to hard labor and I've worked till my back is bowed
Then your loving hands reach to hold me darling you always lighten the load

Thank you for love that's much greater
And much stronger than the problems we know
And thank you for loving your man that walks a hard road
Darling; thank you for lightening the load
Darling; thank you for lightening the load
"
Scott Walker,Ain't No Sunshine,1973,https://www.azlyrics.com/lyrics/scottwalker/aintnosunshine.html,"

Ain't no sunshine when she's gone
It's not warm when she's away
Ain't no sunshine when she's gone
And she's always gone too long
Anytime she goes away

Wonder this time where she's gone
Wonder if she's gone to stay
Ain't no sunshine when she's gone
And this house just ain't no home
Anytime she goes away

And I know; I know...

Ain't no sunshine when she's gone
Ain't no sunshine when she's gone
Only darkness everyday
Ain't no sunshine when she's gone
And this house just ain't no home
Anytime she goes away
Anytime she goes away
Anytime she goes away
Anytime she goes away

When she's gone
It's not warm when she's away
"
Wings,I Lie Around,1973,https://www.azlyrics.com/lyrics/wings/iliearound.html,"

I Lie Around
All Over The Place

It Seems That I Have No Choice In The Matter
Roll Along Wheel Of Fortune
As You Roll Along I Stick Around
Furthermore In The Country
I Will Lay My Burden Down
I Lie Around
I Lie Around
I Lie Around
All Over The Place
All Over The Place
All Over The Place
All Over The Place

Too Long Have I Been The Heart Of The Matter
All Along I Was Only Over Tired And Overtaken
Furthermore In The Country
I Will Lay My Burden Down
I Lie Around
I Lie Around
I Lie Around
All Over The Place

So Long; Bye Bye; It Was Fun While It Mattered
Roll Along Wheel Of Fortune
As You Roll Along I Stick Around
Furthermore In The Country
I Will Lay My Burden Down

Yes; I Lie Around
All Over The Place
All Over The Place
All Over The Place
I Lie Around; Around
"
Wanda Jackson,Funny Face,1974,https://www.azlyrics.com/lyrics/wandajackson/funnyface.html,"

Funny face; I love you; funny face; I need you
My whole world's wrapped up in you

When the road I travel seems all up hill
And the colors in my rainbow turn blue
You kiss the tears away; you smile at me and say
Funny face (funny face); I love you

Funny face; I love you; funny face; I need you
These are the sweetest words I've ever heard
Funny face; don't leave me; funny face; believe me
My whole world's wrapped up in you

And when I hurt your feelings like I sometimes do
And I say those mean things; you know; are not true
You forgive my childish way; you hold me close and say
Funny face (funny face); I love you

Funny face; I love you; funny face; I need you
These are the sweetest words I've ever heard
Funny face; don't leave me; funny face; believe me
My whole world's wrapped up in you
...
"
Stevie Wonder,Creeping,1974,https://www.azlyrics.com/lyrics/steviewonder/creeping.html,"

I can hear you sighin'
Sayin' you'll stay beside me
Why must it be
That you always creep...
Into my dreams 

On the beach we're sittin'
Huggin'; squeezin'; kissin'
Why must it be
That you always creep...
Into my dreams
In my dreams 

When I'm sleep at night babaa
I feel those moments of ecstasy
When you sleep at night babaa...
I wonder do I creep into your dreams
Or could it be I sleep alone in my fantasy 

Oh; love is so amazing
Oh; oh; oh; ah; ah...
Guess you will be stayin'
So let it be
That you always creep...
Into my dreams
In my dreams 

When I'm sleep at night babaa
I feel those moments of ecstasy
When you sleep at night babaa...
I wonder do I creep into your dreams
Or could it be I sleep alone in my fantasy 

Oh; love is so amazing
Oh; oh; oh; ah; ah...
Guess you will be stayin'
So let it be
That you always creep...
Into my dreams
In my dreams
In my dreams
In my dreams
In my dreams
In my dreams
In my dreams
In my dreams
In my dreams
"
Johnny Winter,Rock & Roll People,1974,https://www.azlyrics.com/lyrics/johnnywinter/rockrollpeople.html,"

Two; three; four!

Yeah; we're rock and roll people; born to pick the news
Yeah; we're rock and roll people
I just couldn't change it if I would choose to

Don't tell me where your head is; man
I can see your shinin' shoes
Don't play the Virgin Mary
We all know you've been screwed

Rock and roll people; born to be the news
Yeah; we're rock and roll people
I just couldn't change it if I would choose to

My father was a mother
My mother was a son
Don't play the dog for dinner
We all been twenty-one

We're rock and roll people; born to be the news
Yeah; we're rock and roll people
I just couldn't change it if I would choose to

Don't ask me what the time is
Or how much space I need
Don't play the Mona Lisa
You'll know where she's been

Well; rock and roll people; born to be the news
Yeah; we're rock and roll people
I just couldn't change it if I would choose to

Sweet; sweet rock and roll
Sweet; sweet rock and roll
Sweet; sweet rock and roll
Sweet; sweet rock and roll

Sweet; sweet rock and roll
Rock; rock; rock and roll
Rock; rock; rock and roll
Rock; rock; rock and roll
Uh huh; uh

Hey!

Two; three; four!

We're the rock and roll people; born to pick the news
Yeah; we're rock and roll people
I just couldn't change it if I would choose to

Don't ask me where your head is; man
I can see your shinin' shoes
Don't play the Virgin Mary
We all know you've been screwed

Well; rock and roll people; born to pick the news
Yeah; we're rock and roll people
I just couldn't change it if I would choose to

Sweet; sweet rock and roll
Sweet; sweet rock and roll
Sweet; sweet rock and roll
Sweet; sweet rock and roll

Sweet; sweet rock and roll
Sweet; sweet rock and roll
Sweet; sweet

Okay!
"
Bill Withers,Can We Pretend,1974,https://www.azlyrics.com/lyrics/billwithers/canwepretend.html,"

Can we pretend
That from now on 
There is no yesterday
Paint a portrait of tomorrow
With no colors from today

[Chorus:]
There's a light that shine in your face sometimes
That takes my feeling wraps them around your need
But there's shadow hiding in your heart sometimes
That makes my feelings turn back in on me

Can we pretend
The pain is gone 
And go our merry way
Paint a portrait of tomorrow
With the colors bright and gay

[Repeat Chorus]
"
Bobby Womack,You're Messing Up A Good Thing,1974,https://www.azlyrics.com/lyrics/bobbywomack/youremessingupagoodthing.html,"

Sha la la la la la la la -- la la [male chorus background sings]
[Bobby sings:] I keep on tryin' to make you believe it --
[Bobby singing:]
Oh; girl lemme tell ya something
and I hope you understand
I wouldn't do anything to hurt ya'
'cause I'm not that kind of man

Always accusing me -- of saying I'm doing ya' wrong
If you don't believe I'm workin' 
then; why you're staying at home!?
Tryin' my best to give
but you twist around everything I said
just to make me feel bad
Baby -- Hey; Baby
Oh baby; yeah
Tell me how can we keep on fighting this way

Sha la la la la la la la -- la la [male chorus backround sings]

I cant understand it [Bobby over background singing]

[Bobby sings:]
Oh girl I love ya 
but it hate to see you cry
it's just as hard for me to cume home
as it is to say goodbye

Darling you're mine -- I'm don't doin what ya say I do --
Girl I tell you everywhere I go -- you can check it if you wanted to
Why do complain so much -- job sacrificing too
Is it because you don't love me -- as much I love you?

Hey baby [2x; with female chorus in background]
I keep callin ya baby
I keep on hopin' ya baby
Ohh; baby [with chorus]
Tell me how can we go fighting this way?
Oh baby; I just can't understand it
can't understand ya; baby
Ohhh Ahh; baby!
"
Willie Nelson,It's Not Supposed To Be That Way,1974,https://www.azlyrics.com/lyrics/willienelson/itsnotsupposedtobethatway.html,"

It's not supposed to be that way
You're supposed to know I love you
But it don't matter anyway
If I can't be there to control you

Like the other little children
You're gonna dream a dream or two
But be careful what you're dreamin'
Or soon your dreams'll be dreamin' you

It's not supposed to be that way
You're supposed to know I love you
But it don't matter anyway
If I can't be there to console you

When you go out to play this evenin'
Play with fire flies till they're gone
Then you rush to meet your lover
And play with real fire till the dawn

But it's not supposed to be that way
You're supposed to know I love you
But it don't matter anyway
If I can't be there to console you

When you go out to play this evenin'
Play with fire flies till they're gone
Then you rush to meet your lover
And play with real fire till the dawn

But it's not supposed to be that way
You're supposed to know that I love you
But it don't matter anyway
If I can't be there to console you
"
Johnny Winter,Golden Olden Days Of Rock & Roll,1974,https://www.azlyrics.com/lyrics/johnnywinter/goldenoldendaysofrockroll.html,"

I remember when the time was jive
What a groove it was to be alive
Take a beer in the back of a pink Cadillac
Watching all the girls go by

Just a-listened to the radio play
Had it turned up all the way
Singing ""one for the money; two for the show""
Three to get ready and away we go!

Take me back to those good old lazy days
When the guitars learned to talk and men were men
We were heart to heart; soul to soul
In the golden olden days of rock & roll

Yeah!

You could tell that we was hip at a glance
By the strips on down the side of your pants; yes
Nothing could be better than tights; girls and sweaters
Shakin' at the high school dance

Could it be so many years away?
You know it seems like only yesterday
We was rocking to the east; rocking to the west
Dancin' to the music; we all had a blast!

Take me back to those good old lazy days
When the guitars learned to talk and men were men
We were heart to heart; soul to soul
In the golden olden days of rock & roll

Yeah!

Take me back to those good old lazy days
When the guitars learned to talk and men were men
We was heart to heart; soul to soul
In the golden olden days of rock & roll

Yeah in the golden olden days of rock & roll
Yeah in the golden olden days of rock & roll
"
Tammy Wynette,What My Thoughts Do All The Time,1974,https://www.azlyrics.com/lyrics/tammywynette/whatmythoughtsdoallthetime.html,"

There's that look upon your face every time I look your way
Let's slip away and meet some place
Wanting you the way I do if my conscience don't show through
I'll soon be doing what my thoughts do all the time
I guess I've always known tonight just had to come
You've always had some kind of hold on me
There's one thing I know that's true if you want me I gotta want you
I'll soon be doing what my thoughts do all the time
I'll soon be nestled so close to you trilling knowing baby how much you want me to
If desire takes full control of my body and my soul
I'll soon be doing what my thoughts do all the time
I'll soon be doing what my thoughts do all the time
"
Hank Williams Jr.,Day Dreams,1974,https://www.azlyrics.com/lyrics/hankwilliamsjr/daydreams.html,"

When we first met I had a funny feeling
That there was something very special about you
I've had a dream girl pictured in my mind and when I saw you my dreams came true
Now instead of day dreams my life's filled with love scenes
And I used to hate the night but now you may get all right
Your sweet softness keeps me so satisfied
And you turn day dreams into the real thing this time

You've been walking through my dreams but now you're in my arms
And it's the real thing kissing warm lips and tasting all your charms
Now there's the beating of your heart pressed close to mine
And you turn day dreams into the real thing this time this time
"
Wanda Jackson,Put Your Hand In The Hand,1974,https://www.azlyrics.com/lyrics/wandajackson/putyourhandinthehand.html,"

Put your hand in the hand of the man who stilled the water
Put your hand in the hand of the man who calmed the sea
Take a look at yourself and you can look at others differently
Put your hand in the hand of the man from Galilee

My momma taught me how to pray before I reached the age of seven
When I'm down on my knees that's when I'm closest to heaven
Daddy lived his life; two kids and a wife well you do what you must do
But he showed me enough of what it takes to get me through

Put your hand in the hand of the man who stilled the water
Put your hand in the hand of the man who calmed the sea
Take a look at yourself and you can look at others differently
Put your hand in the hand of the man from Galilee

Put your hand in the hand of the man who stilled the water
Put your hand in the hand of the man who calmed the sea
Take a look at yourself and you can look at others differently
Put your hand in the hand of the man from Galilee

Put your hand in the hand of the man who stilled the water
Put your hand in the hand of the man who calmed the sea
Take a look at yourself and you can look at others differently
Put your hand in the hand of the man from Galilee
Put your hand in the hand of the man from Galilee
Put your hand in the hand of the man from Galilee
"
Tammy Wynette,The Bottle,1975,https://www.azlyrics.com/lyrics/tammywynette/thebottle.html,"

They said you were a loser when I met you
Never stayed with anyone for very long
They said I'd never hold you and I guess they knew
There'd be something else beside you off and on

I love you for our four year old was such a gift
And two little arms around you neck so tight
But a poor half glass of whiskey gave a better lift
And the bottle by your pillow made your night

I thought that I could make a better man of you
But changes just don't happen overnight
You asked of us so many things we couldn't do
And you just never let that bottle out of sight

There's not a thing on earth that we can do to make you stay
But I know every time we touched the bottle
You hear my voice but see her face every single time
Every time you opened up the bottle

You hear my voice and see her face every single time
Every time you opened up the bottle the bottle
"
Dionne Warwick,Who Knows,1975,https://www.azlyrics.com/lyrics/dionnewarwick/whoknows.html,"

Many things in our lives
Come and go just for sure
Even people; sometimes are bought
So they won't get caught all alone

When I take a look around me
At the sadness that surrounds me
I think; how lucky I am

Who knows just where we're going
Who knows what it will be
I see a future before us 'cos I know
You'll be there with me

Count the times that you sing
Someone choose; just to lose
In these times when nothing is sure
And people need more; I'm glad there is you

When I take a look around me
At the sadness that surrounds me
I know; how lucky I am

Who knows just where we're going
Who knows what it will be
I see a future before us 'cos I know
You'll be there with me

Who knows just where we're going
Who knows what it will be
I see a future before us 'cos I know
You'll be there with me

Tell me; who knows just where we're going
Who knows what it will be
"
War,Why Can't We Be Friends?,1975,https://www.azlyrics.com/lyrics/war/whycantwebefriends.html,"

Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?

I've seen you 'round for a long long time
I remembered you when you drank my wine

Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?

I've seen you walking down in Chinatown
I called you but you could not look around

Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?

I paid my money to the welfare line
I see you standing in it every time

Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?

The color of your skin don't matter to me
As long as we can live in harmony

Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?

I'd kind of like to be the President
So I can show you how your money's spent

Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?

Sometimes I don't speak right
But yet I know what I'm talking about

Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?

I know you're working for the CIA
They wouldn't have you in the Mafi-A.

Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
...
"
The Who,Squeeze Box,1975,https://www.azlyrics.com/lyrics/who/squeezebox.html,"

Mama's got a squeeze box
She wears on her chest
And when Daddy comes home
He never gets no rest

'Cause she's playing all night
And the music's all right
Mama's got a squeeze box
Daddy never sleeps at night

Well the kids don't eat
And the dog can't sleep
There's no escape from the music
In the whole damn street

'Cause she's playing all night
And the music's all right
Mama's got a squeeze box
Daddy never sleeps at night

She goes in and out and in and out and in and out and in and out

She's playing all night
And the music's all right
Mama's got a squeeze box
Daddy never sleeps at night

She goes; squeeze me; come on and squeeze me
Come on and tease me like you do
I'm so in love with you
Mama's got a squeeze box
Daddy never sleeps at night

She goes in and out and in and out and in and out and in and out

'Cause she's playing all night
And the music's all right
Mama's got a squeeze box
Daddy never sleeps at night
"
Tom Waits,Putnam County,1975,https://www.azlyrics.com/lyrics/tomwaits/putnamcounty.html,"

I guess things were always kind of quiet around Putnam County
Kind of shy and sleepy as it clung to the skirts of the two-lane
That was stretched out just like an asphalt dance floor
Where all the old-timers in bib jeans and store bought boots
Were hunkering down in the dirt
To lie about their lives and the places that they'd been
And they'd suck on Coca Colas; yeah; and be spitting Day's Work
Until the moon was a stray dog on the ridge and
And the taverns would be swollen until the naked eye of two a.m.
And the Stratocasters slung over the burgermeister beer guts
And swizzle-stick legs jackknifed over naugahyde stools... yeah
And the witch hazel spread out over the linoleum floors
And pedal-pushers stretched out over a midriff bulge
And the coiffed brunette curls over Maybelline eyes
Wearing Prince Machiavelli; or something yeah
Estee Lauder; smells so sweet
And I elbowed up at the counter with mixed feelings over mixed drinks
As Bubba and the Roadmasters moaned in pool hall concentration and
And knit their brows to cover the entire Hank Williams songbook
Whether you like it or not
And the old National register was singing to the tune of fifty-seven dollars and fifty-
seven cents yeah
And then it's last call; one more game of eight-ball
Berniece'd be putting the chairs on the tables
And someone come in and say; 'Hey man; anyone got any jumper cables?'
'Is that a 6 or a 12 volt; man? I don't know...'
Yeah; and all the studs in town would toss 'em down
And claim to fame as they stomped their feet
Yeah; boasting about being able to get more ass than a toilet seat
And the GMC's and the Straight-8 Fords were coughing and wheezing
And they percolated as they tossed the gravel underneath the fenders
To weave home a wet slick anaconda of a two-lane
With tire irons and crowbars a-rattling
With a tool box and a pony saddle
You're grinding gears and you're shifting into first
Yeah; and that goddamned tranny's just getting worse; man
With the melody of see-ya-laters and screwdrivers on carburetors
Talking shop about money to loan
And palominos and strawberry roans yeah
See ya tomorrow; hello to the Missus
With money to borrow and goodnight kisses
As the radio spit out Charlie Rich; man;
He sure can sing that son of a bitch
And you weave home; yeah; weaving home
Leaving the little joint winking in the dark warm narcotic American night
Beneath a pin cushion sky
And it's home to toast and honey; gotta start up the Ford; man
Yeah; and your lunch money's right over there on the draining board
And the toilet's running Christ; shake the handle
And the telephone is ringing; it's Mrs. Randall
And where the hell are my goddamned sandals?
What you mean; the dog chewed up my left foot?
With the porcelain poodles and the glass swans
Staring down from the knickknack shelf. yeah
And the parent's permission slips for the kids' field trips
Yeah; and a pair of mukluks scraping across the shag carpet yeah
And the impending squint of first light
And it lurked behind a weeping marquee in downtown Putnam
Yeah; and it'd be pulling up any minute now
Just like a bastard amber Velveeta yellow cab on a rainy corner
And be blowing its horn in every window in town
"
Willie Nelson,Bonaparte's Retreat,1975,https://www.azlyrics.com/lyrics/willienelson/bonapartesretreat.html,"

Met the girl that I love;
In a town way down in Texas.
'Neath the stars up above;
She was the sweetest girl I ever did see.
So I held her in my arms and;
Told her of her many charms;
And I kissed her while the fiddles played;
The Bonaparte's Retreat.

All the world was bright as I held her on that night;
And I heard her say: ""Don't you ever go away.""

So I held her in my arms and;
Told her of her many charms;
And I kissed her while the guitars played;
The Bonaparte's Retreat.

[Instrumental break]

All the world was bright as I held her on that night;
And I heard her say: ""Don't you ever go away.""

So I held her in my arms and;
Told her of her many charms;
And I kissed her while the guitars played;
The Bonaparte's Retreat.

[Instrumental close]
"
Wings,Listen To What The Man Said,1975,https://www.azlyrics.com/lyrics/wings/listentowhatthemansaid.html,"

All right; okay; he-he-he
Very good to see you down in New Orleans; man
Yeah; here it is; yeah; yeah

Any time; any day
You can hear the people say
That love is blind
Well; I don't know; but I say love is kind

Duh duh duh duh
Uh duh duh duh duh
Duh duh duh

Soldier boy kisses girl
Leaves behind a tragic world
But he won't mind
He's in love and he says love is fine

Duh duh duh duh
Uh duh duh duh duh
Duh duh duh

Oh yes; indeed we know
That people will find a way to go
No matter what the man said
And love is fine for all we know
For all we know; our love will grow
That's what the man said
So won't you listen to what the man said?
He said

(Duh duh duh duh
Uh duh duh duh duh
Duh duh duh)

Ah; take it away

(Duh duh duh duh
Uh duh duh duh duh
Duh duh duh)

Oh yes; indeed we know
That people will find a way to go
No matter what the man said
And love is fine for all we know
For all we know; our love will grow
That's what the man said
So won't you listen to what the man said
He said

(Duh duh duh duh
Uh duh duh duh duh
Duh duh duh)

Oh yes; indeed we know
That people will find a way to go
No matter what the man said
And love is fine for all we know
For all we know; our love will grow
That's what the man said
So won't you listen to what the man said
He said

(Duh duh duh duh
Uh duh duh duh duh
Duh duh duh)

The wonder of it all baby
The wonder of it all baby
The wonder of it all baby

Yeah; yeah; yeah
"
Paul Williams,Soul Rest,1975,https://www.azlyrics.com/lyrics/paulwilliams/soulrest.html,"

You and I wake up slowly
The world outside moves fast
And the crowds eat away
At a run-a-round day
And they treat it like it was their last

You and I we wish them well
Let the restless roam
You and I'll stay home
And get us some soul rest

Love the quiet times
Talk with our bodies
That's the way
We know best
Soul rest
Minds and bodies rhyme
Your touch is priceless
I am blessed
We are lovers
I am blessed

You and I wake up slowly
And we listen to the human race
And we all want a break
Or a piece of the cake
But we're runnin'
Out of time and space

Well you and I
We wish them well
Let the race begin
You and I'll stay in
And we'll get us

Love the quiet times
Talk with our bodies
That's the way
We know best
Soul rest
Minds and bodies rhyme
Your touch is priceless
I am blessed
We are lovers
I am blessed

Soul rest makin' love's like meditation
I can read your mind
Ev'ry day's a celebration
Seek and ye shall find
Walk away from worthless worry
Leave all that behind
And let your soul rest
"
Tammy Wynette,Brown Paper Bag,1975,https://www.azlyrics.com/lyrics/tammywynette/brownpaperbag.html,"

She cleans off the table throws the dishes in the sink
And gently hangs her apron on the floor
In minutes she's back down at the magazine rack
In the back corner of the corner grocery store

She reads of movie queens in those photo magazines
Then fondles four or five she's gonna buy
Now she's takin' her life home in a brown paper bag
To read about who's livin' her life

He fires up his pickup he just got off the graveyard
And he trudges down the road home to another
Cause life's so dang dead in the house where he's been dyin'
He wonders why the heck he even bothers

So he stops off at a water hole and picks up a pint
The most perfect peace of mind two bucks can buy
Now he's takin' his life home in a brown paper bag
Instead of just takin' his lie

He's sittin' there in his undershirt just guzzlin' down his gin
She'd lied on her satin sheets lovin' her leading men
And neither one of them can look the other in the eyes
And now the two brown paper bags are just two garbage cans that used to hold their lives
And now all the riches that they shared have turned to rags
Cause now every day they take their lives home in two brown paper bags
"
Tammy Wynette,Your Memory's Gone To Rest,1975,https://www.azlyrics.com/lyrics/tammywynette/yourmemorysgonetorest.html,"

Your picture's in the closet covered with a sheet that used to drape our bed
And I can't find your glasses on the table where you often sat and read
Your car's down at the station and your clothes are in the cleaners being pressed
That's why the house is empty oh thank God your memory's finally gone to rest

Your chair is being covered it had finally seen the best of better days
The kids put up your tennis racket now nobody hardly ever plays
Your coffee mug is gone and by mistake the goodwill people took your desk
That's why the house is empty oh thank God your mem'ry's finally gone to rest

Your mem'ry's gone away from home
Finally it's leaving me alone alone

There's nothin' left to think about nothin' to remember or regret
Now the house is empty oh thank God your mem'ry's finally gone to rest
Now the house is empty oh thank God your mem'ry's finally gone to rest
"
Willie Nelson,The Troublemaker,1976,https://www.azlyrics.com/lyrics/willienelson/thetroublemaker.html,"

I could tell the moment that I saw Him
He was nothing but the trouble making kind
His hair was much too long and His motley group of friends
Had nothing but rebellion on their minds

He's rejected the establishment completely
I know for sure He's never held a job
He just goes from town to town; stirring up the young folks
'Til they're nothing but a disrespectful mob

I know for sure He's never joined the army
And served His country like we all have done
He'd rather wear His sandals and His flowers
While others wage the war that must be won

They arrested Him last week and found Him guilty
And sentenced Him to die but that's no great loss
Friday they will take Him to a place called Calvary
And hang that troublemaker to a cross
"
Jerry Jeff Walker,Dear John Letter Lounge,1976,https://www.azlyrics.com/lyrics/jerryjeffwalker/dearjohnletterlounge.html,"

Well; I guess it finally happened
I'm tired of running 'round
I thank you for waitin' on me
While I was paintin' the town
For years and years you stood by me
Tellin' me I'm ruinin' my life
I'm tired of all these honky tonks
And that fly by night life

Well; tonight a bottle stands alone
In the Dear John Letter Lounge
Waitin' on me for company
But I won't be around
Find someone else to take my place
While I rejoin my wife
'Cause I'm tired of all these Honky Tonks
And that fly by night life

Old Ira's tendin' bar right now
Probably wonderin' where I am
Zekey's sharkin' pool; for five a throw
And Old Lucy Fay Lorraine's
Takin' side bets on the game
And old Pop Fox keeps sayin' he's got to go

I'm gonna miss old Jim and all my friends
In the Dear John Lounge downtown
I'm gonna miss ole Willie on the Jukebox
Singin' songs round after round
I'm gonna miss the face of strangers
And the steady passers by
I'm agonna miss the Dear John Letter Lounge
And that fly by night life

Old Ira's tendin' bar right now
Probably wonderin' where I am
And Zekey's sharkin' pool; for five a throw
And old Lucy brings the drinks
Takes a side bet on the game
And old Pop Fox keeps sayin' he's got to go
"
Tammy Wynette,He's Just An Old Love Turned Memory,1976,https://www.azlyrics.com/lyrics/tammywynette/hesjustanoldloveturnedmemory.html,"

He's just an old love turned mem'ry
But he still turns my world upside down

I phoned him today an accidental mistake
And his name slipped out to some friends
Forgotten old feelings are brand new today
Cause I'm right back where I've always been

He's just an old love turned mem'ry
And I seldom see him around
He's just an old love turned mem'ry
But he still turns my world upside down

I went to some places where I knew he'd be
Just to prove our love was over and done
But the moment his eyes met mine I knew
My sorrow had just begun

He's just an old love turned mem'ry
And now I seldom see him around
He's just an old love turned mem'ry
But he still turns my world upside down
He still turns my world upside down
"
